# Jump	|	Delta_t [JHD]	 |	Delta_t [s]		|	Gregorian Date|		JHD Date		
1		-3.460648440523073e-05		-2.990000252611935	2023-01-16 17:02:47		59960.71027766204
2		3.483796172076836e-05		3.0099998926743865	2023-01-16 17:02:45		59960.71025451389
3		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 17:07:39		59960.713657291664
4		1.1689815437421203e-05		1.010000053793192	2023-01-16 17:07:39		59960.713657291664
5		-3.4606477129273117e-05		-2.9899996239691973	2023-01-16 17:20:44		59960.72274293981
6		3.483796172076836e-05		3.0099998926743865	2023-01-16 17:20:42		59960.722719791665
7		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 17:25:36		59960.726122569446
8		1.1689815437421203e-05		1.010000053793192	2023-01-16 17:25:36		59960.726122569446
9		-3.4606477129273117e-05		-2.9899996239691973	2023-01-16 17:41:03		59960.73685173611
10		3.483796172076836e-05		3.0099998926743865	2023-01-16 17:41:01		59960.736828587964
11		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 17:43:26		59960.738506828704
12		1.1689815437421203e-05		1.010000053793192	2023-01-16 17:43:26		59960.738506828704
13		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 17:46:48		59960.74084479167
14		1.1689815437421203e-05		1.010000053793192	2023-01-16 17:46:48		59960.74084479167
15		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 17:57:01		59960.747939699075
16		1.1689815437421203e-05		1.010000053793192	2023-01-16 17:57:01		59960.747939699075
17		-3.4606477129273117e-05		-2.9899996239691973	2023-01-16 18:02:15		59960.75157395833
18		3.483796172076836e-05		3.0099998926743865	2023-01-16 18:02:13		59960.751550810186
19		-1.1458338121883571e-05		-0.9900004137307405	2023-01-16 18:17:28		59960.762141087966
20		1.1689815437421203e-05		1.010000053793192	2023-01-16 18:17:28		59960.762141087966
21		-3.460648440523073e-05		-2.990000252611935	2023-01-16 18:32:55		59960.77287025463
22		3.483796172076836e-05		3.0099998926743865	2023-01-16 18:32:53		59960.772847106484
23		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 18:37:47		59960.77624988426
24		1.1689815437421203e-05		1.010000053793192	2023-01-16 18:37:47		59960.77624988426
25		-4.6180553908925503e-05		-3.9899998577311635	2023-01-16 18:55:59		59960.788888773146
26		4.641203850042075e-05		4.010000126436353	2023-01-16 18:55:56		59960.78885405092
27		-3.460648440523073e-05		-2.990000252611935	2023-01-16 19:01:13		59960.79252303241
28		3.483796172076836e-05		3.0099998926743865	2023-01-16 19:01:11		59960.79249988426
29		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 19:06:05		59960.79590266204
30		1.1689815437421203e-05		1.010000053793192	2023-01-16 19:06:05		59960.79590266204
31		-3.460648440523073e-05		-2.990000252611935	2023-01-16 19:21:17		59960.806458217594
32		3.483796172076836e-05		3.0099998926743865	2023-01-16 19:21:15		59960.80643506945
33		-3.4606477129273117e-05		-2.9899996239691973	2023-01-16 19:30:38		59960.81295127315
34		3.483796172076836e-05		3.0099998926743865	2023-01-16 19:30:36		59960.812928125
35		-1.1458338121883571e-05		-0.9900004137307405	2023-01-16 19:35:30		59960.81633090278
36		1.1689815437421203e-05		1.010000053793192	2023-01-16 19:35:30		59960.81633090278
37		-3.460648440523073e-05		-2.990000252611935	2023-01-16 19:49:10		59960.82582164352
38		3.4837968996725976e-05		3.0100005213171244	2023-01-16 19:49:08		59960.82579849537
39		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 19:54:55		59960.82981469907
40		1.1689815437421203e-05		1.010000053793192	2023-01-16 19:54:55		59960.82981469907
41		-1.1458330845925957e-05		-0.9899997850880027	2023-01-16 19:59:24		59960.832928125
42		1.1689815437421203e-05		1.010000053793192	2023-01-16 19:59:24		59960.832928125
