GENERAL REPORT CSV
""
Path dataset file,Start Date Time,Start Date Time
/home/francesco/Scrivania/Tesi/data_test/,2023-03-12 9:00:00,2023-03-13 9:00:00
""
N Polarimeters
1
""
""
House Keeping and Thermal Sensors Warning List
""
""

""
HK Sampling Reduction

n HK Parameters Affected,Median Delta t [s],5th Percentile,95th Percentile,HK Names
28,-1.4000112656503916,-1.4250343898311257,-1.3997998845297843,"VG0_HK, VG1_HK, VG2_HK, VG3_HK, VG4_HK, VG5_HK, VD0_HK, VD1_HK, VD2_HK, VD3_HK, VD4_HK, VD5_HK, IG0_HK, IG1_HK, IG2_HK, IG3_HK, IG4_HK, IG5_HK, ID0_HK, ID1_HK, ID2_HK, ID3_HK, ID4_HK, ID5_HK, DET0_OFFS, DET1_OFFS, DET2_OFFS, DET3_OFFS, "

Parameter,Max Value [&mu;V],Min Value [&mu;V],Mean [&mu;V],Std_Dev [&mu;V],NaN %
VG0_HK,623,-69,621.7471189847156,8.35352767093029,0.0
VG1_HK,575,434,434.9463669222166,5.048680357234406,0.0
VG2_HK,214,-288,-286.17234225327,7.119160044763228,0.0
VG3_HK,16,-270,14.685300743958377,6.18001219084877,0.0
VG4_HK,272,87,270.5500267436018,3.0967872009635236,0.0
VG5_HK,239,154,155.71676094461642,2.324276797283406,0.0
VD0_HK,909,239,905.4130995024069,16.96705835748083,0.0
VD1_HK,906,896,899.2845681313516,0.8638524774370916,0.0
VD2_HK,900,894,896.6762889605653,0.8366304162240537,0.0
VD3_HK,901,892,897.7289333354944,0.8472362785441999,0.0
VD4_HK,898,891,894.8055010778482,0.8293450616861174,0.0
VD5_HK,901,894,897.8067491125987,0.8283756956640084,0.0
Parameter,Max Value [&mu;A],Min Value [&mu;A],Mean [&mu;A],Std_Dev [&mu;A],NaN %
IG0_HK,682,375,376.4643013436634,5.171571491166028,0.0
IG1_HK,303,220,220.84525989918473,2.13401622688706,0.0
IG2_HK,214,-148,-145.30591438805777,11.429001494935452,0.0
IG3_HK,7,-141,5.376209540172131,3.6305795236086333,0.0
IG4_HK,156,22,154.6070473442793,2.6348988210643567,0.0
IG5_HK,150,77,78.05990566802275,2.517039484240046,0.0
ID0_HK,8003,2955,3064.691865082581,73.37780920830005,0.0
ID1_HK,5817,3828,5780.009287323533,63.21763944184602,0.0
ID2_HK,5653,4743,4779.984877708803,16.78563973161129,0.0
ID3_HK,4639,4345,4374.619106277452,11.999014631732091,0.0
ID4_HK,5298,4621,5242.042546639221,22.16687170957132,0.0
ID5_HK,4798,3527,3571.966481352416,33.138354715390676,0.0
Parameter,Max Value [ADU],Min Value [ADU],Mean [ADU],Std_Dev [ADU],NaN %
DET0_OFFS,2300,2300,2300.0,0.0,0.0
DET1_OFFS,2300,2300,2300.0,0.0,0.0
DET2_OFFS,2300,2300,2300.0,0.0,0.0
DET3_OFFS,2300,2300,2300.0,0.0,0.0

""
TS Sampling Reduction
Thermal Sensor Name
TS-CX9-Frame-60
TS-CX11-Frame-North
TS-CX15-IF-Frame-0
TS-CX5-Module-Y
TS-CX7-Module-I
TS-CX8-Frame-0
TS-CX13-Pol-Qx
TS-CX17-Wheel-Center
EX-DT2-SpareDT
TS-DT5-Shield-Side
TS-CX1-Module-R
TS-CX3-Module-B
""
Status,Sensor Name,Max value [RAW],Min value [RAW],Mean [RAW],Std_Dev[RAW],NaN %[RAW],Max value [CAL],Min value [CAL],Mean [CAL],Std_Dev[CAL],NaN %[CAL]
0,TS-CX12-Pol-W,1.07108,1.06981,1.0707247287735848,0.00030703546292380497,0.0,52.04729576594458,51.25977242487449,51.480171117041664,0.1904027489726096,0.0
0,TS-CX14-Pol-Qy,232.287,229.47,231.49860834708795,0.6914084440589638,0.0,50.287095701181904,49.45771304742111,49.688318073578394,0.20346962846253366,0.0
0,TS-CX16-Filter,0.90696,0.90615,0.9064187691582175,0.00021268673225057497,0.0,141.62852499537698,141.22734521390262,141.4954277934015,0.10533936484996154,0.0
0,TS-CX6-Module-O,242.349,239.196,241.3156312190521,0.7413447411854548,0.0,50.610594380258874,49.846462651255074,50.09500924531525,0.17963514006613368,0.0
0,TS-SP1-SpareDT,1.09384,1.08904,1.0914653760905446,0.0010831482127241674,0.0,39.987372614079405,37.02043627728636,38.47945060583714,0.6699698229094853,0.0
0,TS-CX10-Frame-120,323.87,318.46,322.2031926432445,1.2791660669497766,0.0,50.253323553789436,49.33598594108733,49.61618142321026,0.21652732634846392,0.0
0,TS-SP2-L-Support,222.955,222.233,222.51790686158924,0.2256099209009726,0.0,170.44863445099577,170.01130451752928,170.27588069590476,0.1366816039516134,0.0
0,EX-CX18-SpareCx,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,100.0
0,TS-DT3-Shield-Base,0.95023,0.94951,0.9498074227776467,0.00014711525457179481,0.0,119.74578571598043,119.37471748171993,119.59252966507427,0.07582123911478186,0.0
0,TS-DT6-Frame-South,1.07405,1.07271,1.0736758264560244,0.00032575507782895276,0.0,50.24696220213177,49.41246867053701,49.64561374342395,0.20288227295889952,0.0
0,TS-CX2-Module-V,321.57,316.64,320.08381278000473,1.1874659450902967,0.0,48.731362720277865,47.82313047541159,48.09480741730512,0.21854236958711598,0.0
0,TS-CX4-Module-G,492.85,485.96,491.01784956378214,1.7122943917292905,0.0,50.93585895047478,50.17339779186733,50.374898325783356,0.18931580361123912,0.0
1,TS-CX9-Frame-60,1.07027,1.06905,1.069939490686159,0.00029811942993000816,0.0,52.51794971932878,51.762204805234894,51.96702421686705,0.18468401960656833,0.0
1,TS-CX11-Frame-North,303.16,298.96,302.01142655034187,1.0384217830087747,0.0,50.61472725256322,49.820923817490396,50.03663454562098,0.19607948518664664,0.0
1,TS-CX15-IF-Frame-0,1.07284,1.07145,1.0724358867924526,0.00033030070121298243,0.0,51.03007983786594,50.16608048791224,50.417403555519996,0.2053250379446186,0.0
1,TS-CX5-Module-Y,305.98,301.6,304.7710613207547,1.0621761020242655,0.0,50.96646861172411,50.18876151336528,50.40179915656218,0.18841759816773904,0.0
1,TS-CX7-Module-I,1.07293,1.07171,1.0726138160377356,0.0003065385939063954,0.0,50.70742483897885,49.9504938548332,50.14672639143555,0.19019716106017626,0.0
1,TS-CX8-Frame-0,455.96,449.39,454.12685613207543,1.5922527496991994,0.0,51.3918382964393,50.57634197471161,50.80217150995734,0.19737520705136885,0.0
1,TS-CX13-Pol-Qx,258.517,255.711,257.7881761792453,0.7080477347385702,0.0,50.91067449867342,50.17597720012154,50.36575840008225,0.18524596933404108,0.0
1,TS-CX17-Wheel-Center,127.973,127.631,127.74220094339623,0.08940814406710945,0.0,142.42236384477155,142.0131609354805,142.28913859076366,0.1069893224282342,0.0
1,EX-DT2-SpareDT,1.42214,1.37714,1.3968057533600564,0.00696064750438259,0.0,10.246942856122965,8.668023011909426,9.526376563136292,0.24562099679986724,0.0
1,TS-DT5-Shield-Side,0.93089,0.93016,0.9304346320754717,0.00016729537348663688,0.0,129.61931435962592,129.25016554875293,129.48045990156677,0.0845998864164526,0.0
1,TS-CX1-Module-R,323.64,318.81,322.1997617924528,1.1617875844449244,0.0,48.930824613296906,48.04548029580197,48.30743442825747,0.21272428745123306,0.0
1,TS-CX3-Module-B,498.27,490.81,496.18030896226423,1.8317486422827187,0.0,50.41495045299017,49.609127473514654,49.833526154390334,0.1976988628135819,0.0
Pol Name
B1
""
Warning list
""
""
Sampling Frequency
99,Possible inversions Even-Odd
N,o, ,s,p,i,k,e,s, ,d,e,t,e,c,t,e,d, ,i,n, ,D,E,M, ,a,n,d, ,P,W,R, ,O,u,t,p,u,t,.,<,b,r, ,/,>,<,p,>,<,/,p,>
""
FFT DEM Q1 SPIKES (ALL)
n Spike,idx Spike,Frequency value [Hz],Spike Value [ADU**2/Hz]
0,0,0.0,0.0003248496931118765
1,2,0.00033,0.002362875180805313
2,4,0.00066,0.0033862015030927256
3,6,0.00099,0.0025129988977237497
4,8,0.00132,0.002319132887452819
5,10,0.00165,0.0026301005311758635
6,12,0.00198,0.0018209696658556176
7,14,0.00231,0.0025059234420077396
8,16,0.00264,0.0024975760292312277
9,18,0.00297,0.002305825150360929
10,20,0.0033,0.0016008318961984848
11,22,0.00363,0.002200571082311063
12,24,0.00396,0.0020057394061494317
13,26,0.00429,0.002558436354206927
14,28,0.00462,0.002123583862341764
15,30,0.0049499999999999995,0.0023993254334822222
16,32,0.00528,0.00248562651338221
17,34,0.00561,0.0021279421409337107
18,36,0.00594,0.00232561473580387
19,38,0.0062699999999999995,0.002183187155744341
20,40,0.0066,0.002447988431722863
21,42,0.00693,0.0018133499165083333
22,44,0.00726,0.0016908987546839407
23,46,0.0075899999999999995,0.003086876909747904
24,48,0.00792,0.0024849017454419953
25,50,0.00825,0.0025313242355748467
26,52,0.00858,0.0020204982384744185
27,54,0.00891,0.0021654406258619745
28,56,0.00924,0.002205739612844419
29,58,0.00957,0.003945627313908193
30,60,0.009899999999999999,0.002041449971851
31,62,0.01023,0.0022438157821657594
32,64,0.01056,0.0021211578055938653
33,66,0.01089,0.00199769035982114
34,68,0.01122,0.0024292008837254833
35,70,0.01155,0.002012357264962485
36,72,0.01188,0.002715674615743741
37,74,0.01221,0.0023558848540974685
38,76,0.012539999999999999,0.0025954301900243974
39,78,0.01287,0.0026448792185702476
40,80,0.0132,0.0015923858024303756
41,82,0.01353,0.0029904622916028935
42,84,0.01386,0.0020008262588535595
43,86,0.01419,0.002491750740570029
44,88,0.01452,0.0027275061098435438
45,90,0.01485,0.0019925447885157043
46,92,0.015179999999999999,0.002325025990829055
47,94,0.01551,0.00263790385245777
48,96,0.01584,0.002730723853438454
49,98,0.01617,0.0017374139728617605
50,100,0.0165,0.002060405475059707
51,102,0.01683,0.0016655525966773684
52,104,0.01716,0.0024383474768859517
53,106,0.01749,0.0022153267061509425
54,108,0.01782,0.0022064692952923812
55,110,0.01815,0.002077516851865974
56,112,0.01848,0.0021907145661322074
57,114,0.01881,0.002178885256328309
58,116,0.01914,0.001768786637915564
59,118,0.01947,0.0026791013651279554
60,120,0.019799999999999998,0.0023926987355671597
61,122,0.02013,0.002715125443039822
62,124,0.02046,0.002166593378521454
63,126,0.02079,0.002751986172575103
64,128,0.02112,0.0021363207404394243
65,130,0.02145,0.0020406897140413448
66,132,0.02178,0.0024646973783608622
67,134,0.02211,0.0024454329325344112
68,136,0.02244,0.0025432591275497585
69,138,0.02277,0.0023139850749241517
70,140,0.0231,0.001714216986197836
71,142,0.02343,0.002218775013967974
72,144,0.02376,0.0022422271175233746
73,146,0.02409,0.002500678643518262
74,148,0.02442,0.0020525042383121306
75,150,0.02475,0.002415271160345926
76,152,0.025079999999999998,0.002520586283764492
77,154,0.02541,0.0018504354078207256
78,156,0.02574,0.002178865508900147
79,158,0.02607,0.0027397662878408066
80,160,0.0264,0.002908058701968066
81,162,0.02673,0.002344771356330145
82,164,0.02706,0.003540030139590124
83,166,0.02739,0.002031688496021847
84,168,0.02772,0.0024374609413200365
85,170,0.02805,0.002655654527912913
86,172,0.02838,0.002270242446922417
87,174,0.02871,0.0018791315480531136
88,176,0.02904,0.0026411015030638092
89,178,0.02937,0.0023376388629624857
90,180,0.0297,0.0018223987420714282
91,182,0.03003,0.002411968735796607
92,184,0.030359999999999998,0.0021139172297625743
93,186,0.03069,0.0024439790880916835
94,188,0.03102,0.00232309844727567
95,190,0.03135,0.0021853490989582466
96,192,0.03168,0.00246393895350329
97,194,0.03201,0.0019714201456927263
98,196,0.03234,0.002337614140832663
99,198,0.03267,0.002482845543637106
100,200,0.033,0.0032588823577506857
101,202,0.03333,0.0021910190807105275
102,204,0.03366,0.0025506638142375926
103,206,0.03399,0.0017405667844638793
104,208,0.03432,0.0030246941853029475
105,210,0.03465,0.0024888518715513288
106,212,0.03498,0.0020931204531765687
107,214,0.03531,0.0024636375413822553
108,216,0.03564,0.0028916375794476616
109,218,0.03597,0.002448623245574799
110,220,0.0363,0.001969982609120203
111,222,0.03663,0.0016087615258395813
112,224,0.03696,0.00287941959514037
113,226,0.03729,0.001772815146532082
114,228,0.03762,0.0031293689207769035
115,230,0.03795,0.0019725521441755984
116,232,0.03828,0.0030170079867539593
117,234,0.03861,0.003011895668567362
118,236,0.03894,0.002028359475944558
119,238,0.03927,0.002337952936026585
120,240,0.039599999999999996,0.0017957753408116592
121,242,0.03993,0.0030371242271871267
122,244,0.04026,0.0021978573420391276
123,246,0.04059,0.0027114922340313566
124,248,0.04092,0.002272529829618846
125,250,0.04125,0.0029288602066864654
126,252,0.04158,0.002162401352626291
127,254,0.04191,0.002689290607588632
128,256,0.04224,0.002606123822562694
129,258,0.04257,0.0032520934020881555
130,260,0.0429,0.0018387827917724744
131,262,0.04323,0.0023303864524651307
132,264,0.04356,0.0027120946953152394
133,266,0.04389,0.002176300020327924
134,268,0.04422,0.0029146566160817853
135,270,0.04455,0.0017014159746736673
136,272,0.04488,0.002373560493137094
137,274,0.04521,0.0030990530909966486
138,276,0.04554,0.002957436111557534
139,278,0.04587,0.0021299882714381217
140,280,0.0462,0.002836458768397373
141,30023,4.953795,0.0024189189277050863
142,30053,4.958745,0.0024762091642014203
143,30083,4.963695,0.0025930141188218996
144,30205,4.983825,0.0020981222048973795
145,30235,4.988775,0.002333157111274518
146,30265,4.993725,0.0025550218271703008
147,30325,5.0036249999999995,0.002361660856971351
148,30355,5.0085749999999996,0.0023772110248608054
149,30477,5.0287049999999995,0.0019278080516671263
150,30507,5.0336549999999995,0.0026242020353613167
151,30537,5.038605,0.0023718523869343043
152,60325,9.953625,0.002177438278260682
153,60327,9.953955,0.0024413023933929803
154,60329,9.954285,0.00257657607243571
155,60331,9.954615,0.003201814040564511
156,60333,9.954945,0.001403331195973513
157,60335,9.955275,0.0026042215445252377
158,60337,9.955605,0.002398314657057861
159,60339,9.955935,0.0023870034822809916
160,60341,9.956265,0.0015635030053467126
161,60343,9.956595,0.0022434617009257185
162,60345,9.956925,0.0013013639304506346
163,60348,9.95742,0.002481633254225942
164,60350,9.95775,0.002201883349556082
165,60352,9.95808,0.0029748857863522993
166,60354,9.95841,0.002493284037335767
167,60356,9.95874,0.003388591311156512
168,60358,9.95907,0.0019766367723188837
169,60360,9.9594,0.00212605232061707
170,60362,9.95973,0.0023592600682283632
171,60364,9.96006,0.00188803098301968
172,60366,9.96039,0.0017029347175625499
173,60368,9.96072,0.002460883658442532
174,60370,9.96105,0.0026574874628890553
175,60372,9.96138,0.0033179050446437946
176,60374,9.96171,0.0034571259812403395
177,60376,9.96204,0.003209107229965444
178,60378,9.96237,0.002867279597148998
179,60379,9.962535,0.002537615062535104
180,60381,9.962865,0.0025356475261746423
181,60383,9.963195,0.003019531795144653
182,60385,9.963525,0.0017839014244961783
183,60387,9.963855,0.0017571554017755215
184,60389,9.964185,0.002344546387168035
185,60391,9.964515,0.0020188140445808423
186,60393,9.964845,0.0024366596400056625
187,60395,9.965175,0.0022572252260975745
188,60397,9.965505,0.0021167071752229752
189,60399,9.965835,0.002070425362099884
190,60401,9.966165,0.001958640305934272
191,60403,9.966495,0.001952419570284984
192,60405,9.966825,0.0015325652502779052
193,60407,9.967155,0.0015931350671208576
194,60410,9.96765,0.0018691347169080086
195,60412,9.96798,0.0020983603452443605
196,60414,9.96831,0.0031629166511324244
197,60416,9.96864,0.0026249292953188547
198,60418,9.96897,0.002371049887511333
199,60420,9.9693,0.002662363246115076
200,60422,9.96963,0.002065102356486351
201,60424,9.96996,0.002432139535344571
202,60426,9.97029,0.0026198378886561073
